post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,_sku,parent_sku,parent,_children,_downloadable,_virtual,_stock,_regular_price,_sale_price,_weight,_length,_width,_height,_tax_class,_visibility,_stock_status,_backorders,_manage_stock,_tax_status,_upsell_ids,_crosssell_ids,_featured,_sale_price_dates_from,_sale_price_dates_to,_download_limit,_download_expiry,_product_url,_button_text,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_metakeywords,images,downloadable_files,product_page_url,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:partdo_post_views_count,meta:total_sales,attribute,attribute_data,attribute_default
"8″ ALUMINUM TRI-STAR WHEEL, 3″ WIDE WITH RACES (FOR TAPERED ROLLER BEARING",8_aluminum_tri-star_wheel_3_wide_with_races_for_tapered_roller_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/8-aluminum-tri-star-wheel-one-half-only-tapered-roller-bearing-style/"">8024</a></td>
<td>8″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, TAPERED ROLLER BEARING STYLE</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/cup-race-tapered-roller-brg-1-781-od/"">8257</a></td>
<td>CUP (RACE), TAPERED ROLLER BRG, 1.781″ OD</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-2-34-zinc-plated/"">8450</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 2-3/4″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>Use with Azusa’s 4-1/2″ Brake; Bright Ball-Burnished Finish</p>,publish,,,,,open,AZ1111,,,,no,no,,$58.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1111.jpg ! alt : 8″ ALUMINUM TRI-STAR WHEEL, 3″ WIDE WITH RACES (FOR TAPERED ROLLER BEARING ! title : 8″ ALUMINUM TRI-STAR WHEEL, 3″ WIDE WITH RACES (FOR TAPERED ROLLER BEARING.jpg ! desc : 8″ ALUMINUM TRI-STAR WHEEL, 3″ WIDE WITH RACES (FOR TAPERED ROLLER BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1111.jpg",,,simple,,8 Tri Star Wheels,"8 Tri Star Wheels, All, azusa",,,,,,
"8″ ALUMINUM TRI-STAR WHEEL, NO BALL BEARING",8_aluminum_tri-star_wheel_no_ball_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/8-aluminum-tri-star-wheel-one-half-only-ball-bearing-style/"">8023</a></td>
<td>8″ ALUMINUM TRI-STAR WHEEL, ONE-HALF ONLY – BALL BEARING STYLE</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-2-34-zinc-plated/"">8450</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 2-3/4″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>Use with Azusa’s 4-1/2″ Brake; Bright Ball-Burnished Finish</p>,publish,,,,,open,AZ1150,,,,no,no,,$60.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1150-1.jpg ! alt : 8″ ALUMINUM TRI-STAR WHEEL, NO BALL BEARING ! title : 8″ ALUMINUM TRI-STAR WHEEL, NO BALL BEARING.jpg ! desc : 8″ ALUMINUM TRI-STAR WHEEL, NO BALL BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1150.jpg",,,simple,,8 Tri Star Wheels,"8 Tri Star Wheels, All, azusa",,,,,,
"8″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, TAPERED ROLLER BEARING STYLE",8_aluminum_tri-star_wheel_one_half_only_tapered_roller_bearing_style,,,,<p>Use with Azusa’s 4-1/2″ Brake; Bright Ball-Burnished Finish</p>,publish,,,,,open,AZ8024,,,,no,no,,$25.75,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/8024-1.jpg ! alt : 8″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, TAPERED ROLLER BEARING STYLE ! title : 8″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, TAPERED ROLLER BEARING STYLE.jpg ! desc : 8″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, TAPERED ROLLER BEARING STYLE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/8024.jpg",,,simple,,8 Tri Star Wheels,"8 Tri Star Wheels, All, azusa",,,,,,
"8″ ALUMINUM TRI-STAR WHEEL, ONE-HALF ONLY – BALL BEARING STYLE",8_aluminum_tri-star_wheel_one-half_only__ball_bearing_style,,,,<p>Use with Azusa’s 4-1/2″ Brake; Bright Ball-Burnished Finish</p>,publish,,,,,open,AZ8023,,,,no,no,,$32.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/8023-1.jpg ! alt : 8″ ALUMINUM TRI-STAR WHEEL, ONE-HALF ONLY – BALL BEARING STYLE ! title : 8″ ALUMINUM TRI-STAR WHEEL, ONE-HALF ONLY – BALL BEARING STYLE.jpg ! desc : 8″ ALUMINUM TRI-STAR WHEEL, ONE-HALF ONLY – BALL BEARING STYLE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/8023.jpg",,,simple,,8 Tri Star Wheels,"8 Tri Star Wheels, All, azusa",,,,,,
"8″ STEEL ATV WHEEL, 5-3/8″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE",8_steel_atv_wheel_5-38_wide_four_12_bolt_holes_on_4_circle,,,,<p>One Piece; 2-3/4″ Bore; Four 1/2″ Bolt Holes on a 4″ Circle; White Gloss Enamel Finish</p>,publish,,,,,open,AZ1004,,,,no,no,,$51.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1004.jpg ! alt : 8″ STEEL ATV WHEEL, 5-3/8″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE ! title : 8″ STEEL ATV WHEEL, 5-3/8″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE.jpg ! desc : 8″ STEEL ATV WHEEL, 5-3/8″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1004.jpg",,,simple,,8 Steel Wheels,"8 Steel Wheels, All, azusa",,,,,,
"8″ STEEL ATV WHEEL, 7″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE",8_steel_atv_wheel_7_wide_four_12_bolt_holes_on_4_circle,,,,<p>One Piece; 2-3/4″ Bore; Four 1/2″ Bolt Holes on a 4″ Circle; White Gloss Enamel Finish</p>,publish,,,,,open,AZ1005,,,,no,no,,$53.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1005.jpg ! alt : 8″ STEEL ATV WHEEL, 7″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE ! title : 8″ STEEL ATV WHEEL, 7″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE.jpg ! desc : 8″ STEEL ATV WHEEL, 7″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1005.jpg",,,simple,,8 Steel Wheels,"8 Steel Wheels, All, azusa",,,,,,
"8″ STEEL ATV WHEEL, 8.5″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE",8_steel_atv_wheel_85_wide_four_12_bolt_holes_on_4_circle,,,,<p>One Piece; 2-3/4″ Bore; Four 1/2″ Bolt Holes on a 4″ Circle; White Gloss Enamel Finish</p>,publish,,,,,open,AZ1006,,,,no,no,,$87.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1006.jpg ! alt : 8″ STEEL ATV WHEEL, 8.5″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE ! title : 8″ STEEL ATV WHEEL, 8.5″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE.jpg ! desc : 8″ STEEL ATV WHEEL, 8.5″ WIDE, FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1006.jpg",,,simple,,8 Steel Wheels,"8 Steel Wheels, All, azusa",,,,,,
8″ STEEL WHEEL 3.75″ WIDE; FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE,8_steel_wheel_375_wide_four_12_bolt_holes_on_4_circle,,,,<p>One Piece; 2-3/4″ Bore; Four 1/2″ Bolt Holes on a 4″ Circle; White Gloss Enamel Finish</p>,publish,,,,,open,AZ1010,,,,no,no,,$29.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,https://rcfminibikes.com/wp-content/uploads/2022/03/1010.jpg ! alt : 8″ STEEL WHEEL 3.75″ WIDE; FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE ! title : 8″ STEEL WHEEL 3.75″ WIDE; FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE.jpg ! desc : 8″ STEEL WHEEL 3.75″ WIDE; FOUR 1/2″ BOLT HOLES ON 4″ CIRCLE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1010.jpg,,,simple,,8 Steel Wheels,"8 Steel Wheels, All, azusa",,,,,,
"8″ WHEEL STEEL, ONE PIECE, W/3/4″ BALL BEARINGS, 4″ HUB LENGTH, 2-1/2″ WIDE",8_wheel_steel_one_piece_w34_ball_bearings_4_hub_length_2-12_wide,,,,"<p>One Piece Steel Wheel, with welded integral 3/4″ ID x 1-3/8″ OD Ball Bearing Hub. White Gloss Enamel Finish.</p>",publish,,,,,open,AZ1028,,,,no,no,,$43.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1025.jpg ! alt : 8″ WHEEL STEEL, ONE PIECE, W/3/4″ BALL BEARINGS, 4″ HUB LENGTH, 2-1/2″ WIDE ! title : 8″ WHEEL STEEL, ONE PIECE, W/3/4″ BALL BEARINGS, 4″ HUB LENGTH, 2-1/2″ WIDE.jpg ! desc : 8″ WHEEL STEEL, ONE PIECE, W/3/4″ BALL BEARINGS, 4″ HUB LENGTH, 2-1/2″ WIDE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1025.jpg",,,simple,,Steel Wheels,"All, azusa, Steel Wheels",,,,,,
"800 X 6 INNER TUBE, BENT STEM",800_x_6_inner_tube_bent_stem,,,,"<p>Bent Stem; Due to the conditions under which they may be operated, no warranties of any kind, express or implied are made as to any inner tubes.</p>",publish,,,,,open,AZ7138,,,,no,no,,$24.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/BentStemTube2-1.jpg ! alt : 800 X 6 INNER TUBE, BENT STEM ! title : 800 X 6 INNER TUBE, BENT STEM.jpg ! desc : 800 X 6 INNER TUBE, BENT STEM ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/BentStemTube2.jpg",,,simple,,Inner Tubes,"All, azusa, Inner Tubes",,,,,,
"800 X 6 RIBBED TIRE, 4 PLY, 8.0″ WIDE, 16.0″ OD, FLAT PROFILE",800_x_6_ribbed_tire_4_ply_80_wide_160_od_flat_profile,,,,,publish,,,,,open,AZ7007,,,,no,no,,$170.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/7007-1.jpg ! alt : 800 X 6 RIBBED TIRE, 4 PLY, 8.0″ WIDE, 16.0″ OD, FLAT PROFILE ! title : 800 X 6 RIBBED TIRE, 4 PLY, 8.0″ WIDE, 16.0″ OD, FLAT PROFILE.jpg ! desc : 800 X 6 RIBBED TIRE, 4 PLY, 8.0″ WIDE, 16.0″ OD, FLAT PROFILE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/7007.jpg",,,simple,,Ribbed,"All, azusa, Ribbed",,,,,,
"8MM CHAIN, 48″, PACKAGED WITH CONNECTING LINK",8mm_chain_48_packaged_with_connecting_link,,,"
<h2>Description</h2>
<p><a href=""https://rcfminibikes.com/wp-content/uploads/2020/11/chainpiece2.jpg""><img alt="""" class=""alignnone size-medium wp-image-912"" height=""300"" sizes=""(max-width: 300px) 100vw, 300px"" src=""https://rcfminibikes.com/wp-content/uploads/2020/11/chainpiece2-300x300.jpg"" srcset=""https://rcfminibikes.com/wp-content/uploads/2020/11/chainpiece2-300x300.jpg 300w, https://rcfminibikes.com/wp-content/uploads/2020/11/chainpiece2-150x150.jpg 150w, https://rcfminibikes.com/wp-content/uploads/2020/11/chainpiece2.jpg 360w"" width=""300""/></a></p>
","<p>The Price is PER FOOT Quantity 1 is equal to 1 Foot. 2 = 2 Feet, 3 = 3 Feet, Etc…</p>
<p> </p>
<p>Part No. 4312</p>",publish,,,,,open,AZ4312,,,,no,no,,$18.75,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/4845-1.jpg ! alt : 8MM CHAIN, 48″, PACKAGED WITH CONNECTING LINK ! title : 8MM CHAIN, 48″, PACKAGED WITH CONNECTING LINK.jpg ! desc : 8MM CHAIN, 48″, PACKAGED WITH CONNECTING LINK ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/4845.jpg",,,simple,,8mm Chain,"8mm Chain, All, azusa",,,,,,
"9-350 X 4 SLICK TIRE, 4 PLY, 3.5″ WIDE, 8.0″ OD25.95",9-350_x_4_slick_tire_4_ply_35_wide_80_od2595,,,"
<h2>Description</h2>
<p><a href=""https://rcfminibikes.com/wp-content/uploads/2020/11/slick-1.jpg""><img alt="""" class=""alignnone size-medium wp-image-1172"" height=""300"" sizes=""(max-width: 300px) 100vw, 300px"" src=""https://rcfminibikes.com/wp-content/uploads/2020/11/slick-1-300x300.jpg"" srcset=""https://rcfminibikes.com/wp-content/uploads/2020/11/slick-1-300x300.jpg 300w, https://rcfminibikes.com/wp-content/uploads/2020/11/slick-1-150x150.jpg 150w, https://rcfminibikes.com/wp-content/uploads/2020/11/slick-1.jpg 360w"" width=""300""/></a></p>
",<p>Part No. 7090</p>,publish,,,,,open,AZ7090,,,,no,no,,$25.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/slick-1.jpg ! alt : 9-350 X 4 SLICK TIRE, 4 PLY, 3.5″ WIDE, 8.0″ OD25.95 ! title : 9-350 X 4 SLICK TIRE, 4 PLY, 3.5″ WIDE, 8.0″ OD25.95.jpg ! desc : 9-350 X 4 SLICK TIRE, 4 PLY, 3.5″ WIDE, 8.0″ OD25.95 ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/slick.jpg",,,simple,,Tires,"All, azusa, Tires",,,,,,
"9-350 X 4 TURF TIRE, 4 PLY, 3.5″ WIDE, 8.5″ OD",9-350_x_4_turf_tire_4_ply_35_wide_85_od,,,,,publish,,,,,open,AZ7053,,,,no,no,,$15.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/TurfTire-1.jpg ! alt : 9-350 X 4 TURF TIRE, 4 PLY, 3.5″ WIDE, 8.5″ OD ! title : 9-350 X 4 TURF TIRE, 4 PLY, 3.5″ WIDE, 8.5″ OD.jpg ! desc : 9-350 X 4 TURF TIRE, 4 PLY, 3.5″ WIDE, 8.5″ OD ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/TurfTire.jpg",,,simple,,Turf,"All, azusa, Turf",,,,,,
90º ELBOW FITTING w/FILTER 1/8″ N.P.T.,90º_elbow_fitting_wfilter_18_npt,,,,,publish,,,,,open,AZ8332,,,,no,no,,$4.75,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,https://rcfminibikes.com/wp-content/uploads/2022/03/8332-1.jpg ! alt : 90º ELBOW FITTING w/FILTER 1/8″ N.P.T. ! title : 90º ELBOW FITTING w/FILTER 1/8″ N.P.T..jpg ! desc : 90º ELBOW FITTING w/FILTER 1/8″ N.P.T. ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/8332.jpg,,,simple,,Fuel Fittings,"All, azusa, Fuel Fittings",,,,,,
"A#43 SPROCKET-FINISH, 24 TOOTH",a43_sprocket-finish_24_tooth,,,,,publish,,,,,open,AZT5319-24,,,,no,no,,$24.25,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/T5313-1.jpg ! alt : A#43 SPROCKET-FINISH, 24 TOOTH ! title : A#43 SPROCKET-FINISH, 24 TOOTH.jpg ! desc : A#43 SPROCKET-FINISH, 24 TOOTH ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/T5313.jpg",,,simple,,Engine Sprockets Aluminum,"All, azusa, Engine Sprockets Aluminum",,,,,,
"A#43 SPROCKET-FINISH, 28 TOOTH",a43_sprocket-finish_28_tooth,,,,,publish,,,,,open,AZT5319-28,,,,no,no,,$24.25,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/T5313-1.jpg ! alt : A#43 SPROCKET-FINISH, 28 TOOTH ! title : A#43 SPROCKET-FINISH, 28 TOOTH.jpg ! desc : A#43 SPROCKET-FINISH, 28 TOOTH ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/T5313.jpg",,,simple,,Engine Sprockets Aluminum,"All, azusa, Engine Sprockets Aluminum",,,,,,
"A#43 SPROCKET-FINISH, 32 TOOTH",a43_sprocket-finish_32_tooth,,,,,publish,,,,,open,AZT5319-32,,,,no,no,,$24.25,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/T5313-1.jpg ! alt : A#43 SPROCKET-FINISH, 32 TOOTH ! title : A#43 SPROCKET-FINISH, 32 TOOTH.jpg ! desc : A#43 SPROCKET-FINISH, 32 TOOTH ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/T5313.jpg",,,simple,,Engine Sprockets Aluminum,"All, azusa, Engine Sprockets Aluminum",,,,,,
"A#43 SPROCKET-FINISH, 39 TOOTH",a43_sprocket-finish_39_tooth,,,,,publish,,,,,open,AZT5319-38,,,,no,no,,$29.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/T5313-1.jpg ! alt : A#43 SPROCKET-FINISH, 39 TOOTH ! title : A#43 SPROCKET-FINISH, 39 TOOTH.jpg ! desc : A#43 SPROCKET-FINISH, 39 TOOTH ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/T5313.jpg",,,simple,,Engine Sprockets Aluminum,"All, azusa, Engine Sprockets Aluminum",,,,,,
"A#43 SPROCKET-FINISH, 62 TOOTH",a43_sprocket-finish_62_tooth,,,,,publish,,,,,open,AZT5319-62,,,,no,no,,$55.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/T5313-1.jpg ! alt : A#43 SPROCKET-FINISH, 62 TOOTH ! title : A#43 SPROCKET-FINISH, 62 TOOTH.jpg ! desc : A#43 SPROCKET-FINISH, 62 TOOTH ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/T5313.jpg",,,simple,,Engine Sprockets Aluminum,"All, azusa, Engine Sprockets Aluminum",,,,,,
ACTUATING CAM FOR 5″ BRAKE,actuating_cam_for_5_brake,,,,,publish,,,,,open,AZ2533,,,,no,no,,$8.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,https://rcfminibikes.com/wp-content/uploads/2022/03/2533-1.jpg ! alt : ACTUATING CAM FOR 5″ BRAKE ! title : ACTUATING CAM FOR 5″ BRAKE.jpg ! desc : ACTUATING CAM FOR 5″ BRAKE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/2533.jpg,,,simple,,Components,"All, azusa, Components",,,,,,
ACTUATING PIN – for ALL BAND BRAKES,actuating_pin__for_all_band_brakes,,,,<p>Zinc-plated Steel Cylinder with cable hole and Set Screw.</p>,publish,,,,,open,AZ2254,,,,no,no,,$2.35,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,https://rcfminibikes.com/wp-content/uploads/2022/03/2254-1.jpg ! alt : ACTUATING PIN – for ALL BAND BRAKES ! title : ACTUATING PIN – for ALL BAND BRAKES.jpg ! desc : ACTUATING PIN – for ALL BAND BRAKES ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/2254.jpg,,,simple,,3 34 Band Brakes,"3 34 Band Brakes, All, azusa",,,,,,
ACTUATOR ARM FOR 4-1/2″ BRAKE,actuator_arm_for_4-12_brake,,,,"<p>Arm comes with the standard “right offset” if you would like To a “left offset” or “straight” actuator arm, please specify in the “Order Notes” text box during the checkout process.</p>",publish,,,,,open,AZ2263,,,,no,no,,$2.85,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,https://rcfminibikes.com/wp-content/uploads/2022/03/2263-1.jpg ! alt : ACTUATOR ARM FOR 4-1/2″ BRAKE ! title : ACTUATOR ARM FOR 4-1/2″ BRAKE.jpg ! desc : ACTUATOR ARM FOR 4-1/2″ BRAKE ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/2263.jpg,,,simple,,Components,"All, azusa, Components",,,,,,
ADAPTER FOR 1″ LIVE AXLE W/O LUGNUTS,adapter_for_1_live_axle_wo_lugnuts,,,,<p>not for individual sale</p>,publish,,,,,open,AZ2282-XN,,,,no,no,,$0.00,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,https://rcfminibikes.com/wp-content/uploads/2022/03/woocommerce-placeholder-1-800x800.png ! alt : ADAPTER FOR 1″ LIVE AXLE W/O LUGNUTS ! title : ADAPTER FOR 1″ LIVE AXLE W/O LUGNUTS.jpg ! desc : ADAPTER FOR 1″ LIVE AXLE W/O LUGNUTS ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/woocommerce-placeholder.png,,,simple,,Uncategorized,"All, azusa, Uncategorized",,,,,,
ADAPTER HUB FOR 1″ AXLE (NO NUTS),adapter_hub_for_1_axle_no_nuts,,,,<p>not for individual sale</p>,publish,,,,,open,AZ2289-XN,,,,no,no,,$0.00,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,https://rcfminibikes.com/wp-content/uploads/2022/03/woocommerce-placeholder-1-800x800.png ! alt : ADAPTER HUB FOR 1″ AXLE (NO NUTS) ! title : ADAPTER HUB FOR 1″ AXLE (NO NUTS).jpg ! desc : ADAPTER HUB FOR 1″ AXLE (NO NUTS) ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/woocommerce-placeholder.png,,,simple,,Uncategorized,"All, azusa, Uncategorized",,,,,,
ADAPTER HUB W/O BRGS & HDWR,adapter_hub_wo_brgs__hdwr,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/steel-disc-4-78-od-2-bore-4-holes-on-4-bolt-circle-14-thick/"">8178-2</a></td>
<td>STEEL DISC 4-7/8 OD, 2″ BORE, 4 HOLES ON 4″ BOLT CIRCLE, 1/4″ THICK</td>
<td>1</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/tube-tapered-bearing-hub-2-od-x-1-782-id-x-3-58-long/"">8238</a></td>
<td>TUBE, TAPERED BEARING HUB, 2″ OD X 1.782″ ID X 3-5/8″ LONG</td>
<td>1</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-12-20-x-1-14-unplated/"">8459</a></td>
<td>BOLT, HEX HEAD, 1/2-20 X 1-1/4″, UNPLATED</td>
<td>4</td>
</tr>
</tbody>
</table>
",<p>not for individual sale</p>,publish,,,,,open,AZ2284-XN,,,,no,no,,$0.00,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,https://rcfminibikes.com/wp-content/uploads/2022/03/woocommerce-placeholder-1-800x800.png ! alt : ADAPTER HUB W/O BRGS & HDWR ! title : ADAPTER HUB W/O BRGS & HDWR.jpg ! desc : ADAPTER HUB W/O BRGS & HDWR ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/woocommerce-placeholder.png,,,simple,,Uncategorized,"All, azusa, Uncategorized",,,,,,
